13 59 34	+15 44.1	 045.7	 +10   +8  -15
13 59 34	+15 44.1	 045.7	 +16   +9   +1
13 59 54	+13 55.9	 015.4	  +7   +0  -15
14 00 32	+46 34.9	 089.1	 +24   +2  -45
14 00 32	+46 34.9	 089.1	 +24   +7  -33
14 01 05	+11 01.8	 065.8	 +13  -12  -19
14 03 31	-26 26.5	 050.0	 +24  -19   +3
14 03 44	-36 07.5	 058.5	 -25  -48  -24
14 03 48	-74 36.9	 039.3	 -24   +2  +27
14 06 27	-61 16.6	 042.5	 -26  -79  -56
14 06 34	-30 41.5	 044.5	 -40  -39  -11
14 08 07	+25 19.7	 040.1	  +6   -6  +11
14 09 05	-12 22.5	 009.1	  -9  -33   +2
14 09 12	+80 50.4	 058.2	 +35   +4  +32
14 09 39	-00 21.2	 039.7	 -96  -23   +3
14 09 54	-27 01.6	 046.7	 +18  -16  +12
14 13 04	+04 54.0	 071.8	  -7  -70   +0
14 13 23	+19 26.5	 091.2	 +25 -116   -3
14 13 23	-05 45.8	 046.6	 +27  -36  -12
14 14 24	+51 35.8	 046.0	 -21  -15  -14
14 14 26	+51 36.4	 046.0	 -20  -17  -15
14 14 29	+46 19.0	 040.8	 -29   -6   -5
14 15 30	-59 08.3	 104.9	 -33  -12  -29
14 16 10	-25 35.4	 046.8	 -54   +6  +36
14 16 20	-06 22.1	 041.8	 +24  -40  -18
14 16 36	-07 03.8	 054.1	 -97  -88  -79
14 16 51	+13 14.0	 040.4	 +10   +5   -8
14 17 00	-04 55.2	 052.6	 -39  -43   +6
14 17 29	-09 22.8	 091.1	 +42  -73  +39
14 18 20	-40 09.9	 042.4	 -32  -40   +8
14 19 48	+29 51.7	 069.1	 -23  -53  -20
14 20 42	+01 28.5	 057.9	 +21  -15  -39
14 23 24	+23 51.4	 063.7	 +98  -22  -21
14 23 27	+23 51.6	 063.7	 +98  -21  -21
14 23 30	+52 04.9	 070.0	  +8  -28   +4
14 23 29	+52 03.7	 070.0	  +9  -28   +4
14 24 10	-51 42.6	 056.6	 -22  -37  +25
14 25 31	+24 03.8	 050.2	 -92  -61  -19
14 25 37	-02 00.3	 044.6	 -16   -9   -3
14 25 37	-02 00.3	 044.6	 -14   -9   -1
14 26 19	-62 28.1	 771.8	 -25   -2  +13
14 26 37	+33 24.6	 095.0	 +10  -43  -11
14 26 40	+46 07.8	 045.0	 -73  -87  -28
14 27 11	+15 44.2	 056.9	-125  +27  +64
14 27 39	+42 01.2	 030.1	 +22   -3   -1
14 28 12	-08 25.3	 066.1	 -70  -65   +5
14 28 34	-15 24.8	 039.4	 +73  -33  -48
14 28 42	+35 40.3	 054.8	 -52  -25   +7
14 29 21	+59 56.2	 103.3	 -33   -8  +27
14 29 48	+11 34.2	 041.5	 -27  +22  -31
14 31 35	-12 18.6	 159.0	  -7   +3  +21
14 31 51	+53 07.4	 069.8	 -21   +6   +9
14 32 30	+29 57.7	 064.1	  +2  +16   -5
14 32 55	+33 57.7	 038.8	 -91  -58  -14
14 33 32	-67 42.7	 049.2	 -60  -12  -13
14 35 54	+18 30.9	 045.6	  -3  -10  -13
14 36 11	-60 37.8	 749.0	 -32   +4  +14
14 36 11	-60 37.8	 749.0	 -26   -1  +14
14 37 56	+64 30.4	 047.5	  -7  -35   -3
14 38 26	-64 45.5	 054.2	 -12  -21  -13
14 38 26	-64 45.5	 054.2	 -12  -21  -13
14 40 16	+19 41.5	 053.4	 -16  -32  -19
14 40 09	+19 43.1	 053.4	 -15  -30  -19
14 40 25	-05 26.5	 045.5	 +24  -18  -19
14 41 09	+26 57.7	 052.6	 -44  -40  -58
14 42 54	+17 10.5	 043.2	  -5  -10   -6
14 43 06	-25 13.9	 047.5	 -26  -18  -13
14 43 07	-25 14.0	 047.5	 -27  -14  -11
14 44 03	+16 43.1	 065.8	 +58  -49  +29
14 46 03	+38 40.6	 019.1	  +4  -21   -6
14 46 42	-25 53.8	 038.6	 -52 -100  +48
14 46 40	-25 54.0	 038.6	 -35 -108  +59
14 47 55	+07 01.3	 051.9	 -69  -68  +12
14 47 55	-15 47.4	 048.6	 -21   -5  -15
14 48 02	+24 07.0	 069.7	  +3   +7   -6
14 48 06	-15 50.1	 053.6	 -39   +2  -29
14 48 50	-24 05.6	 067.3	 -85  -40  -26
14 49 05	+19 18.4	 149.1	  +6   +1   -1
14 49 05	+19 18.4	 149.1	  +6   +1   +0
14 51 07	+19 21.2	 086.9	 -36  -14  -14
14 51 41	+23 45.5	 093.9	 -38  -28  -15
14 52 08	+16 18.3	 095.6	  +9   +5  -16
14 53 34	+82 43.2	 012.2	 +36  -27  -18
14 53 46	+53 52.5	 044.9	-116  -59  +23
14 54 32	-21 11.5	 174.2	 +50  -22  -31
14 54 31	-21 11.3	 174.2	 +47  -22  -29
14 54 34	-04 08.6	 043.2	 +16  -22  +12
14 54 42	-48 39.5	 049.2	 +25  -34  -16
14 54 43	+49 49.9	 025.9	 +28  -14  -12
14 54 59	+00 02.0	 039.7	 +19   +1  +11
14 55 30	+31 36.7	 066.1	 +75 -188  +58
14 56 14	-43 53.5	 056.4	 -17  -24  -10
14 56 29	+56 51.8	 089.4	 +35   +1  +14
14 58 01	-10 55.9	 051.6	 +26  -33  -17
14 59 09	+45 37.1	 074.3	  -9  +16  -20
14 59 42	-46 05.9	 056.8	 -66  +20   +0
15 00 57	+03 58.1	 047.0	-235  -15  +27
15 02 08	+47 50.9	 085.1	 -16  -30  -15
15 02 08	+47 50.9	 085.1	 -13  -12  +13
15 02 27	+05 50.3	 056.4	 -47  -66  -46
15 03 58	+65 00.3	 039.4	  -4  -70  -36
15 04 57	+64 14.2	 052.5	 -33  -15   -1
15 05 06	+25 03.8	 061.3	 +17   -2  -19
15 05 16	+25 07.2	 062.2	 -93  -40  -23
15 06 54	+24 12.2	 058.4	 -74  -44   -8
15 07 28	-16 08.5	 039.9	+281 -443  -41
15 07 28	-16 13.5	 039.9	+292 -446  -34
15 08 41	-51 54.6	 041.6	 -22  -14   -2
15 08 33	-51 55.1	 041.6	 -21  -12   -4
15 09 40	+18 09.0	 042.3	 -11  -87  -39
15 10 14	-00 58.5	 046.7	 -40  -88  -47
15 10 29	+19 28.1	 022.6	 -67  -28   +2
15 10 30	+19 28.5	 022.6	 -68  -29   +3
15 10 33	-25 07.3	 031.2	 -13  -29  +16
15 11 20	-01 09.5	 058.9	 -85  -98  -15
15 11 25	-03 36.9	 047.5	-148  -49   -8
15 13 35	-58 37.0	 051.6	  -2  -17   -6
15 14 03	+67 32.2	 048.3	 +52  -30  -26
15 16 50	-07 32.4	 157.9	 -22  -30   +8
15 18 25	-48 08.1	 063.1	-125  -55  +40
15 18 39	-47 44.8	 029.9	 -25  -20   -8
15 19 08	-47 44.4	 056.1	 -39  -21   -4
15 19 27	-04 35.9	 060.2	 -27  -16   +3
15 20 11	+01 36.1	 043.5	 -18  -60  -15
15 21 08	+30 28.0	 059.6	 +15   -5  -13
15 21 08	+30 28.0	 059.6	 +14   -6  -16
15 21 35	+17 39.6	 085.1	 +81  -41  +63
15 22 36	+37 33.1	 039.5	 -19  -10   +2
15 22 36	+37 33.4	 039.5	 -18  -10   +2
15 23 02	-26 31.9	 012.7	 -87  -47  +30
15 25 27	-09 10.2	 061.8	 +19  -17  -14
15 25 30	-09 10.8	 061.8	 +20  -17  -15
15 25 44	-49 46.8	 056.0	 -51   +0   +1
15 28 58	-41 05.6	 165.1	  -6  -46   -1
15 32 43	-14 37.5	 039.5	 -20   +9  -19
15 33 08	+17 52.9	 070.2	 -55  -74  +12
15 34 10	+39 59.7	 047.0	 -43  -62  -26
15 34 15	+39 58.0	 047.0	 -44  -64  -28
15 37 45	-44 29.8	 058.3	 -15  -19  -10
15 38 16	+43 39.5	 073.3	 +31  -22 -128
15 39 20	-19 18.6	 111.0	 +43 -102  +62
15 40 22	-10 46.3	 039.4	-190 -108  -34
15 41 31	+02 40.4	 050.6	 +19  -12  +10
15 41 48	+06 34.9	 049.7	  +5  +12   -4
15 42 15	+76 09.6	 075.2	 +78   -4  -34
15 44 01	+07 30.5	 083.9	 -50  -25  -41
15 44 14	-37 45.6	 073.5	 -17  -25   +4
15 44 14	-37 45.6	 073.5	 -52  -10   -4
15 45 38	+01 43.6	 033.6	 -21  -28  -15
15 47 22	-50 32.2	 050.0	 +60   +4  -39
15 48 19	+04 37.6	 038.4	  -4  +14  -13
15 48 57	+74 34.2	 034.2	 +38  -17   -8
15 49 46	+11 01.6	 047.4	  +3  -35   +8
15 50 43	-63 16.7	 082.1	 -15  -17  -11
15 50 52	+13 21.1	 041.7	 +50  -34  +18
15 50 57	+42 35.4	 057.5	 -44  +15  -71
15 53 58	+38 05.4	 043.2	 -10   +0  -11
15 54 08	+15 49.4	 084.1	 +60  -36  -26
15 54 16	-42 28.7	 058.9	 +21  -38   +7
15 55 44	+63 57.4	 044.2	 -49   -9   +3
15 56 32	+27 52.7	 044.4	 -90  -67   +5
15 56 52	-45 18.6	 044.2	 -31   -9   -3
15 57 11	+65 32.4	 042.3	 +41   +8  -14
15 57 31	-16 23.3	 033.2	 -44 -100  +13
15 58 21	-84 05.8	 049.0	 -21  -18  +29
15 59 08	+33 27.2	 040.2	 +52  -34  +21
15 59 45	+30 19.0	 061.2	 -14   -5  +25
15 59 53	+61 48.0	 042.5	 -21  -59   +7
16 00 43	+20 44.6	 099.4	 +40  -58  +35
16 00 57	+58 41.9	 048.7	 -42  -17   +7
16 01 37	-11 14.2	 041.1	 -30   -8  -13
16 01 37	-11 14.1	 041.1	 -29   -7  -11
16 01 41	-11 18.8	 043.0	 -29   -7  -12
16 01 41	-11 18.8	 043.0	 -26   -7  -11
16 01 59	+25 22.9	 054.6	 -88  -16   +5
16 02 29	-32 43.5	 041.0	 -40  -39   +2
16 02 44	-20 18.6	 058.5	 +54  -11  -17
16 02 57	-45 02.4	 033.3	 -13   +9   +1
16 03 13	+39 17.4	 080.1	 -34  -56  -22
16 03 51	-70 55.9	 047.9	 -12  -45  -19
16 03 58	+80 45.8	 046.1	  +3  -17  -12
16 04 18	+08 31.2	 036.6	 -59  -45  +20
16 04 42	+38 46.4	 056.6	 +76   +0   +0
16 04 48	+34 45.9	 049.8	 +58   -6  -14
16 05 10	+47 38.1	 042.9	 -15   -6  -15
16 05 41	-56 19.1	 075.3	 +37  -14  +18
16 08 47	+43 57.0	 061.9	 +21  -11  -15
16 09 06	+13 30.4	 054.9	 +88   -3  +43
16 09 47	-57 25.5	 069.9	 -52  -95  -29
16 10 58	+13 39.6	 051.8	 +43   -9  -11
16 10 58	+13 39.6	 051.8	 +45   -8  -10
16 12 27	+19 13.3	 056.5	-127 -123  +67
16 12 48	+33 59.0	 044.4	  -7  -30  +11
16 12 48	+33 59.0	 044.4	  -8  -32   +9
16 12 54	-08 14.3	 065.1	 +29  -16  -25
16 15 10	+71 03.4	 042.0	 +53  -18  +11
16 15 40	-04 34.3	 040.6	  -5   +9   -8
16 15 59	+55 23.8	 047.5	 +47  -23  -27
16 16 02	-28 10.2	 042.6	 -24  -27  -50
16 16 05	-50 02.1	 043.0	 -33   -1   +8
16 16 37	+67 21.5	 088.3	 -11  -32   +5
16 16 39	+67 22.6	 088.3	 -10  -32   +6
16 16 47	-37 25.4	 130.0	 +15   +3  +47
16 17 48	-04 08.9	 027.2	-122  -64  -11
16 18 12	+39 49.6	 040.9	 -14  -28   -9
16 18 56	+75 52.3	 040.7	 -27  -14  -10
16 19 12	+41 04.6	 073.6	  -6   +7   +7
16 19 32	+01 08.7	 045.3	 -44  -16  -11
16 20 38	-39 04.7	 066.4	 +17   -3   -1
16 20 10	-39 06.8	 065.5	  +8   +1   -3
16 21 32	-13 31.5	 060.2	  +7  -24   +7
16 22 39	+48 28.4	 131.7	 +22   +1  -47
16 23 04	-69 58.5	 092.4	 +12   +4   -6
16 23 18	+61 37.6	 046.2	  -8  -11   -9
16 24 14	+54 25.1	 159.3	  +6   -3  -16
16 25 32	+07 25.2	 053.6	 -21  -36  -14
16 25 43	-78 47.3	 054.1	  -4  -13   +2
16 26 40	+36 52.2	 064.0	 -65  -11  +14
16 26 41	+18 31.1	 058.4	 -58  -14  +10
16 27 31	-12 32.3	 244.7	  -6  -19  -17
16 28 08	-38 54.1	 056.1	 -62  -28   +2
16 30 23	+03 21.2	 040.8	 -47  -77   +0
16 32 05	-04 07.0	 050.9	-126  -89 -100
16 33 29	+57 14.8	 069.0	-103 -121  -34
16 33 44	-02 13.2	 095.1	  +3   +0  -30
16 34 28	+79 53.7	 044.8	 +20   -4  -13
16 34 52	+31 12.2	 060.5	 +31   -7  -31
16 35 48	+76 04.9	 050.9	 -14   +5  -26
16 37 09	-45 54.2	 104.6	 +27  -13  -24
16 37 22	+05 36.5	 039.6	 +71   -8   -4
16 37 56	-43 53.0	 054.8	 -57  -36   -3
16 38 31	-02 45.3	 045.8	 -15  -44  -38
16 38 41	-17 38.8	 043.7	 -21   -2   -5
16 39 24	+31 41.5	 099.0	 -54  -47  -26
16 40 41	+79 00.8	 046.0	  +1  -19  -11
16 42 30	-72 52.8	 067.0	 -50  -21  +16
16 42 44	+68 11.3	 048.4	 -53  -10  +18
16 43 15	+33 35.7	 103.2	 -29  -12  -16
16 43 35	-30 31.6	 040.8	 +38  -29  +11
16 44 21	+56 52.2	 044.1	  -7   -1   -4
16 45 16	-47 37.9	 018.1	 +25  -18   +3
16 46 50	+37 06.3	 052.3	 +29  -16   +4
16 47 43	+39 21.8	 014.3	 +39  +11   +7
16 47 54	+18 59.2	 036.2	  +3  -11   -3
16 48 59	+47 48.9	 042.6	  +2  -10  +10
16 49 11	+38 14.0	 027.4	  -1   +6   +3
16 50 27	+00 04.5	 060.5	 +84 -108  +10
16 51 54	+11 59.5	 058.1	 -84  -43  +25
16 52 45	-08 13.9	 171.9	  -8  -35   +0
16 52 48	-08 14.7	 153.9	 +16  -34   +9
16 52 55	-08 18.2	 153.9	 +23  -32  +12
16 54 28	-55 54.8	 041.8	  -7   -1   +0
16 55 01	+21 31.8	 043.0	 +50  -35  -19
16 55 26	-39 29.2	 073.0	 +46   +9   -5
16 55 45	+65 12.7	 052.9	  +1   -6  -27
16 56 07	+25 49.6	 105.0	 +20  -13   +1
16 56 30	+47 26.3	 057.0	 -26   -6   +6
16 56 19	+47 26.0	 057.0	 -25   -6   +5
16 58 22	-13 29.4	 058.5	 +91  -29   +1
16 59 09	-53 09.9	 031.5	  -1  -15  -12
17 01 12	+47 08.4	 061.8	 -73  -12  -35
17 01 19	-28 30.6	 069.8	 +16  -12  -14
17 02 08	+17 00.9	 057.9	+119  -13   +2
17 02 27	-04 59.0	 088.7	 +48  -68  +21
17 02 37	+59 39.0	 047.6	 -34  -80  -14
17 02 38	+59 39.2	 047.6	 -36  -80  -14
17 02 37	-05 00.7	 104.7	 +46  -55  +20
17 02 44	+00 46.5	 046.9	  +2  -29  -19
17 04 17	+54 32.1	 046.8	 -12  -15   -2
17 04 17	+54 32.1	 046.8	 -12  -17   -4
17 04 36	-41 39.3	 053.0	 -27  -27   -2
17 04 50	+88 41.8	 047.5	  +1   -9   -6
17 05 01	+21 37.1	 065.5	 -35  -49   +1
17 05 40	-60 40.4	 067.8	 +30  +27  +17
17 07 30	-15 39.9	 051.1	  -4   +9   +1
17 08 34	-43 10.5	 057.5	 -31  -10  -14
17 09 08	+54 33.4	 049.5	 +12   +6   -3
17 09 10	+54 33.1	 049.5	 +12   +6   -5
17 10 40	+45 44.8	 159.5	 +38  -32  -26
17 10 59	-08 21.4	 063.1	  -6  -47   +4
17 11 26	+42 23.7	 037.2	 +32  -82 +107
17 12 16	-26 31.8	 187.6	  +0  -31   -6
17 12 16	-26 31.9	 187.6	  +1  -30   -7
17 12 57	+24 53.5	 039.3	  -8  -37  -23
17 13 09	-26 28.6	 182.0	  +0  -31   -7
17 13 31	-12 07.4	 030.1	 +23  +13  -11
17 15 15	-46 35.1	 131.9	 +28  +19  -29
17 15 15	-46 35.1	 131.9	 +30  +18  -29
17 15 33	-34 56.2	 140.0	  +3  +17  -35
17 15 33	-34 56.2	 140.0	  +4  +17  -35
17 15 34	-34 56.5	 140.0	  +4  +18  -36
17 15 40	-75 17.7	 042.0	  +5 -127  +70
17 17 19	-05 51.9	 023.5	 -26  -16  -16
17 17 54	+26 32.8	 093.3	 -36  -18   -3
17 17 53	+26 32.8	 093.3	 -36  -19   -4
17 18 00	-21 03.7	 059.8	  -5   -4  -26
17 18 17	+41 46.5	 077.4	 +42  -20  -31
17 18 47	+32 31.9	 073.7	 +22  -80  -63
17 19 52	-14 54.4	 042.7	 -50  -31  -14
17 23 16	+02 10.2	 128.9	  +1  -53  -10
17 23 19	-24 07.9	 044.2	 -36  -12  -11
17 24 53	-46 50.6	 219.7	 -15   -5  -19
17 25 09	+67 20.9	 075.7	  +1  -50   +7
17 26 15	-51 35.7	 083.3	 -29   -5  +12
17 27 24	+29 26.0	 048.2	 +18  -29   +5
17 27 49	-01 01.4	 050.5	 -61  -47  -21
17 27 49	-01 01.4	 050.5	 -58  -45  -20
17 27 55	+05 35.4	 070.8	  +4  -10   -8
17 30 13	+34 18.3	 054.8	 -29  -48   -7
17 32 37	+12 35.7	 064.6	 +21   +1   -9
17 33 28	-44 16.6	 211.6	 -64  -11   +9
17 33 36	-49 22.6	 039.4	  -3  -23  -12
17 33 59	-54 28.2	 055.1	  -9  -10   -3
17 34 18	-42 32.0	 044.9	  -5  -22  -36
17 34 26	-37 49.8	 019.9	  +1   -9   -5
17 34 28	+61 54.8	 067.9	 +36   -5  -22
17 35 02	+61 43.1	 071.1	 +35   -5  -22
17 35 25	-43 06.9	 005.1	 -29  -27  +16
17 35 39	+18 36.4	 128.9	 -32  +34  -20
17 35 44	+22 59.1	 040.6	 +19  -18  +10
17 35 44	+22 59.1	 040.6	 +17  -20   +9
17 36 32	-49 23.2	 042.7	  -3  -10  -21
17 36 42	+68 23.1	 212.7	 +31  -21   -4
17 36 48	+03 35.0	 081.0	 +22   +1  +13
17 37 02	+71 54.4	 046.9	  +8  -15  -20
17 37 14	+68 46.9	 042.1	 -28  -15  -10
17 39 18	+71 21.2	 053.7	 -28  -10   +5
17 39 30	-08 47.3	 043.1	 -69 -117  +34
17 39 45	+65 01.5	 041.6	 -13  -10   -2
17 40 10	-51 48.6	 077.2	 -12   -4   -2
17 40 26	-21 39.6	 059.8	 +10   -6   +5
17 41 09	+21 38.4	 047.0	 +65  -26   +0
17 42 24	-57 16.9	 165.5	-120   +1  +38
17 42 25	+43 24.4	 101.7	 +24  -19  -12
17 42 49	+72 10.4	 054.9	 +25   -7   -6
17 42 51	+72 10.9	 054.9	 +25   -4   -5
17 44 11	+46 52.4	 046.4	  +4   +3   +4
17 44 30	+27 44.9	 115.1	 +17  -33   -5
17 44 28	+27 44.7	 115.1	 +18  -32   -3
17 44 39	-33 59.7	 049.3	  -2  -57  -12
17 45 16	+04 57.5	 039.4	 -62  -97  +18
17 46 45	-56 33.4	 039.1	 -53 -171 +100
17 47 53	-06 02.1	 055.4	 -19  -20   -9
17 48 12	+23 46.2	 046.6	 -84  -51  +16
17 51 22	+21 20.0	 055.0	 -11  -10   +2
17 51 22	-65 42.6	 044.9	 -50  -19  -25
17 51 55	+07 23.5	 059.8	  +0  -51  +24
17 52 56	+03 45.7	 038.4	  +2   -3  +11
17 53 34	+18 30.4	 032.3	 -16  -24   -7
17 54 59	-51 37.1	 046.3	 -28  -26  -32
17 55 10	+24 00.0	 050.0	 -22  -17   -7
17 55 23	+04 33.3	 545.3	-141   +5  +18
17 55 40	-30 09.6	 042.9	-114 -108 -101
17 56 40	+82 44.1	 061.5	-157 -300  -40
17 57 50	-03 41.3	 046.7	 -38  -13  -23
18 00 21	-08 10.9	 058.3	 -35  -15   -8
18 00 21	-08 10.9	 058.3	 -32  -13   -7
18 00 27	-08 11.9	 058.3	 -12   -6   -5
18 00 29	+26 19.2	 060.4	 +54   +6  -40
18 02 28	-03 01.9	 125.9	 +33  +14  -19
18 02 56	+02 30.6	 199.0	  +7  -20  -19
18 02 56	+02 30.6	 199.0	  +5  -21  -19
18 03 01	-36 01.5	 057.7	 +13   +5   -9
18 03 09	+04 39.4	 050.0	 -83  -84  -38
18 04 59	+09 33.3	 048.6	 -23  -12   +3
18 05 04	+15 56.5	 071.7	 +28   +7   +6
18 05 08	+30 33.2	 059.2	  -4   +0   +9
18 05 47	-62 00.9	 051.6	 +36   -2   +3
18 06 45	-12 02.8	 018.1	  +4  -18  -14
18 07 58	+38 27.2	 088.7	 +17  -31   +1
18 08 44	-43 27.1	 068.0	 -10  -21  -21
18 13 07	+18 28.9	 038.4	  -8  +11   -2
18 13 36	+64 22.8	 050.3	  -5  -17  -45
18 13 45	+13 54.1	 053.2	 +37  -16  -22
18 14 06	+45 11.6	 046.0	  -6  -62  -23
18 15 05	+45 32.0	 046.4	 -38  -28   -6
18 15 48	+26 39.0	 043.8	 -41  -16  -43
18 16 00	-45 43.1	 043.2	 +18  -37   -4
18 16 29	-45 56.5	 028.8	 -22  -10   -4
18 17 15	-01 57.7	 071.7	 -11   -7   -1
18 18 43	-02 54.8	 054.9	 +39  -65  +15
18 19 44	+06 18.9	 069.1	 -30  -61  +64
18 21 57	+72 42.7	 132.6	  +3  +39   -2
18 24 53	-25 27.1	 059.7	 -41  -20   +1
18 25 51	-58 18.1	 069.2	 -17  -24   -6
18 27 16	-01 51.0	 050.1	 -42  -33  -26
18 28 23	-18 56.5	 083.7	 -36  -25   +5
18 29 49	+79 23.0	 032.0	 -27  -35  -14
18 30 42	-11 40.3	 048.3	 -65  -63  +19
18 31 12	+22 16.9	 049.7	 +66   -4   +6
18 32 45	+51 41.0	 058.0	 +20  -17  -29
18 32 50	-44 20.7	 040.3	 -11  -22  +12
18 33 50	+45 41.8	 067.8	 -37  -11  -33
18 34 07	-25 42.6	 041.4	 -26  -24  -28
18 35 15	+38 44.2	 129.6	 -15   -5   -7
18 35 54	-21 05.7	 071.8	 +40   -3   -5
18 36 26	+20 35.1	 042.7	 +37   +8   +0
18 36 28	+42 37.2	 043.9	  -7  +49  -23
18 39 48	-50 12.8	 052.7	 -34   -8  +11
18 40 57	+04 17.3	 040.4	  -1   +1  +16
18 42 12	+59 33.3	 286.1	 -24  -12  +26
18 42 13	+59 33.0	 286.1	 -24  -10  +27
18 43 05	+43 46.8	 050.2	  -9  -44   -6
18 43 31	+20 29.8	 050.1	 +38   +0   -8
18 44 39	-50 45.4	 053.8	 -12  -16   -5
18 44 50	-03 41.5	 068.3	 +23   -8   -1
18 46 07	+10 41.7	 064.1	 +12  -22  -23
18 46 40	+17 23.2	 064.3	 +16  -45  +10
18 46 42	-20 23.0	 042.8	 -18   -1   +4
18 46 45	-23 53.5	 341.1	 -14   -1   -8
18 47 31	+03 02.1	 058.9	 +21  -32   -3
18 49 38	+16 31.8	 074.8	 +15  -34   -1
18 50 28	+52 54.6	 041.5	 -28   -2  +10
18 51 54	-37 33.5	 036.9	 -33  -32  -21
18 52 06	-22 44.1	 040.0	 +97  +25  -32
18 52 33	+10 54.6	 062.1	 -21  -15  -10
18 53 03	+08 20.3	 088.6	  -9  -10   -7
18 53 12	+04 12.1	 068.8	 +22   +4   -4
18 53 21	-56 03.1	 073.1	 -22  -20   +1
18 53 21	-56 03.1	 073.1	 -24  -19   +2
18 53 47	+23 29.7	 040.9	 +27   -1  -26
18 55 09	+32 50.2	 056.5	 -12  -39  -28
18 55 34	+05 51.4	 094.6	 +46  -39  -19
18 56 55	+30 06.5	 040.6	 -43  -22   -4
19 00 10	-00 47.0	 054.3	  +0  -13   -1
19 01 41	-21 49.0	 043.1	 +24   +4  -16
19 03 00	+22 59.8	 057.1	 -52  +18  -18
19 03 02	-37 08.2	 052.8	 -54  -16   +5
19 03 02	-37 08.2	 052.8	 -53  -16   +4
19 03 06	+13 47.5	 039.8	  -9  -26   -6
19 03 18	+25 50.7	 020.0	 -27  -67   -6
19 03 30	-37 53.0	 061.2	 +56  -33  -15
19 03 49	-27 44.7	 043.1	 +46  -20  -17
19 04 58	+20 48.8	 112.2	 +36  +12  +15
19 05 05	+20 48.1	 112.2	 +35  +11  +15
19 05 43	+16 46.6	 059.5	 +25   +0  -14
19 05 45	+32 27.0	 122.6	 -70  -12  -34
19 07 04	+33 58.8	 035.0	  +2   +9  +12
19 07 10	-47 14.0	 047.5	 -11  -48  -11
19 07 40	+17 35.5	 093.6	 +19  -32  +12
19 08 14	+79 40.4	 046.3	 -14  -40   -8
19 09 38	+02 48.6	 099.4	 -48  -15  -81
19 10 48	+49 45.7	 043.5	 -62  -43  +35
19 10 47	+49 45.6	 043.5	 -65  -43  +31
19 11 01	+76 28.7	 047.3	  +9   +7   -6
19 11 16	+57 34.8	 039.1	 -40  -22  -13
19 13 03	-45 58.4	 072.6	 -44  -16   -3
19 13 14	+24 48.3	 026.9	 -58  -44  -19
19 14 29	+05 05.8	 176.7	 +53   -6   -5
19 17 07	-45 36.7	 175.7	 -10  -69  -41
19 17 53	+37 14.4	 040.7	 +13   -3   -2
19 17 51	-07 45.3	 098.8	 +13   -4   -3
19 18 46	-17 56.6	 039.1	  +2   +2   +4
19 19 23	+14 34.9	 050.9	  -1  -12   -4
19 19 32	+20 47.5	 098.4	+122  +27  +11
19 19 39	+06 57.2	 091.5	 +49   -4  +22
19 19 49	+28 34.0	 044.6	 -69  +12  -72
19 20 14	-66 34.3	 038.8	 +52   -3   +6
19 21 41	+33 07.3	 056.7	 -23  -12   -2
19 22 35	+11 50.2	 064.3	-118  -29  -21
19 22 59	+03 00.8	 072.5	 -32  -10   -9
19 25 02	+49 21.2	 040.7	 -91  -47  -28
19 26 47	-27 05.4	 043.8	 -31  -12   +1
19 26 47	-27 05.4	 043.8	 -32  -12   +1
19 27 26	+31 30.6	 048.4	 +29  -22  -18
19 28 12	-06 37.1	 041.9	 +64   +8   -4
19 30 04	+00 28.2	 044.6	 -50  -18  -13
19 30 18	+58 29.0	 048.6	 +55   +1  +33
19 31 39	+07 16.3	 046.1	 -17  -22  -24
19 32 09	+04 28.1	 073.7	 -66  -15  -13
19 32 28	+69 34.6	 178.2	 +30  +44  -17
19 32 41	+08 21.0	 028.3	 -11  -18   +3
19 33 02	+51 07.7	 035.3	 +18   +1  -11
19 34 02	-10 33.1	 052.5	 +76   +4   -6
19 34 02	-10 33.1	 052.5	 +77   +4   -6
19 34 45	-14 24.8	 045.0	  -5  -21   +7
19 35 06	+50 06.3	 054.0	 -23  -27   +5
19 38 18	-59 07.5	 039.7	  -4  -23  -31
19 40 29	+50 24.5	 035.2	 +19  -31   +1
19 40 32	+50 24.0	 035.2	 +19  -31   -1
19 40 40	+76 18.2	 043.9	 -21   -6  -12
19 40 42	-15 35.3	 043.6	  +9   -8  -26
19 42 16	+57 53.8	 045.6	  +0  -25  -22
19 43 39	+33 29.1	 043.9	 +39   -8  -24
19 44 26	+31 53.9	 074.1	  +6   -5  -39
19 44 26	+31 53.9	 074.1	  +6   -4  -39
19 44 32	+33 36.6	 044.4	 +40   -9  -24
19 44 34	+33 36.8	 044.4	 +39   -8  -25
19 48 21	+08 44.1	 201.0	 -29  -10   -2
19 48 38	+10 17.4	 046.3	  -2   -3  -22
19 48 38	+10 17.4	 046.3	  -3   -3  -22
19 49 43	+11 30.2	 023.4	 +22  -41  +15
19 50 22	-47 55.6	 038.4	  -2 -133  -18
19 51 18	-24 04.0	 071.7	  +3  -28   +1
19 52 33	+03 56.0	 040.7	 +78   -4  +10
19 52 51	+06 16.8	 074.3	 -12  -49   -9
19 53 56	-01 10.0	 086.1	 +51  -14   -5
19 54 33	-12 41.7	 047.4	 +11  -51   -9
19 55 13	+29 41.1	 047.4	 -41  -15   +7
19 57 04	-10 05.4	 040.6	 +56  -31   -2
